run_id,generation,fitness_mean,wall_ms_elapsed,learning_rate_mean,alive_mean
TB-60/B/seed_1,69,-0.7835003137588501,8,0.010000000707805157,0.05000000074505806
TB-60/B/seed_1,70,-0.7755003571510315,8,0.010000000707805157,0.10000000149011612
TB-60/B/seed_1,71,-0.7810003161430359,8,0.010000000707805157,0.05000000074505806
TB-60/B/seed_1,72,-0.7940003871917725,8,0.010000000707805157,0.0
TB-60/B/seed_1,73,-0.8100003004074097,9,0.010000000707805157,0.0
TB-60/B/seed_1,74,-0.8100003004074097,9,0.010000000707805157,0.0
TB-60/B/seed_1,75,-0.7950003743171692,9,0.010000000707805157,0.0
TB-60/B/seed_1,76,-0.8025003671646118,9,0.010000000707805157,0.0
TB-60/B/seed_1,77,-0.8060003519058228,9,0.010000000707805157,0.0
TB-60/B/seed_1,78,-0.8060003519058228,9,0.010000000707805157,0.0
TB-60/B/seed_1,79,-0.8065003156661987,9,0.010000000707805157,0.0
