run_id,generation,fitness_mean,wall_ms_elapsed,learning_rate_mean,alive_mean
TB-60/R0/seed_1,0,-0.8020003437995911,0,0.0,0.05000000074505806
TB-60/R0/seed_1,1,-0.7840003371238708,0,0.0,0.05000000074505806
TB-60/R0/seed_1,2,-0.7965003252029419,0,0.0,0.0
TB-60/R0/seed_1,3,-0.7890003323554993,0,0.0,0.05000000074505806
TB-60/R0/seed_1,4,-0.7960003018379211,0,0.0,0.05000000074505806
TB-60/R0/seed_1,5,-0.7905003428459167,0,0.0,0.05000000074505806
TB-60/R0/seed_1,6,-0.8115002512931824,0,0.0,0.0
TB-60/R0/seed_1,7,-0.7615002393722534,0,0.0,0.10000000149011612
TB-60/R0/seed_1,8,-0.8115003705024719,0,0.0,0.0
TB-60/R0/seed_1,9,-0.8030003309249878,1,0.0,0.0
TB-60/R0/seed_1,10,-0.756000280380249,1,0.0,0.10000000149011612
TB-60/R0/seed_1,11,-0.7815002799034119,1,0.0,0.05000000074505806
TB-60/R0/seed_1,12,-0.8155002593994141,1,0.0,0.0
TB-60/R0/seed_1,13,-0.8115003705024719,1,0.0,0.0
TB-60/R0/seed_1,14,-0.7735003232955933,1,0.0,0.10000000149011612
TB-60/R0/seed_1,15,-0.8110003471374512,1,0.0,0.0
TB-60/R0/seed_1,16,-0.8295003175735474,1,0.0,0.0
TB-60/R0/seed_1,17,-0.7860002517700195,1,0.0,0.05000000074505806
TB-60/R0/seed_1,18,-0.8195003271102905,1,0.0,0.0
TB-60/R0/seed_1,19,-0.7690002918243408,1,0.0,0.10000000149011612
TB-60/R0/seed_1,20,-0.7410002946853638,2,0.0,0.10000000149011612
TB-60/R0/seed_1,21,-0.7610002756118774,2,0.0,0.10000000149011612
TB-60/R0/seed_1,22,-0.8070002794265747,2,0.0,0.0
TB-60/R0/seed_1,23,-0.7925003170967102,2,0.0,0.05000000074505806
TB-60/R0/seed_1,24,-0.803000271320343,2,0.0,0.0
TB-60/R0/seed_1,25,-0.8050003051757812,2,0.0,0.05000000074505806
TB-60/R0/seed_1,26,-0.8090003132820129,2,0.0,0.05000000074505806
TB-60/R0/seed_1,27,-0.8140003085136414,2,0.0,0.0
TB-60/R0/seed_1,28,-0.7685002684593201,2,0.0,0.05000000074505806
TB-60/R0/seed_1,29,-0.7600002884864807,2,0.0,0.15000000596046448
TB-60/R0/seed_1,30,-0.8185003399848938,3,0.0,0.0
TB-60/R0/seed_1,31,-0.8110002279281616,3,0.0,0.0
TB-60/R0/seed_1,32,-0.7900002598762512,3,0.0,0.05000000074505806
TB-60/R0/seed_1,33,-0.8120002746582031,3,0.0,0.05000000074505806
TB-60/R0/seed_1,34,-0.7840002775192261,3,0.0,0.10000000149011612
TB-60/R0/seed_1,35,-0.8030003309249878,3,0.0,0.05000000074505806
TB-60/R0/seed_1,36,-0.8065003156661987,3,0.0,0.0
TB-60/R0/seed_1,37,-0.7840002775192261,3,0.0,0.10000000149011612
TB-60/R0/seed_1,38,-0.7965002655982971,3,0.0,0.0
TB-60/R0/seed_1,39,-0.7985003590583801,3,0.0,0.05000000074505806
TB-60/R0/seed_1,40,-0.7975003719329834,3,0.0,0.0
TB-60/R0/seed_1,41,-0.7865003347396851,4,0.0,0.05000000074505806
TB-60/R0/seed_1,42,-0.7650002837181091,4,0.0,0.10000000149011612
TB-60/R0/seed_1,43,-0.7845003008842468,4,0.0,0.15000000596046448
TB-60/R0/seed_1,44,-0.8065003156661987,4,0.0,0.05000000074505806
TB-60/R0/seed_1,45,-0.8250002861022949,4,0.0,0.05000000074505806
TB-60/R0/seed_1,46,-0.7545002698898315,4,0.0,0.15000000596046448
TB-60/R0/seed_1,47,-0.7975003123283386,4,0.0,0.05000000074505806
TB-60/R0/seed_1,48,-0.7785002589225769,4,0.0,0.10000000149011612
TB-60/R0/seed_1,49,-0.8095003366470337,4,0.0,0.10000000149011612
TB-60/R0/seed_1,50,-0.8030003309249878,4,0.0,0.0
TB-60/R0/seed_1,51,-0.7995002865791321,5,0.0,0.05000000074505806
TB-60/R0/seed_1,52,-0.8000003099441528,5,0.0,0.10000000149011612
TB-60/R0/seed_1,53,-0.7270002365112305,5,0.0,0.15000000596046448
TB-60/R0/seed_1,54,-0.7375002503395081,5,0.0,0.20000000298023224
TB-60/R0/seed_1,55,-0.7850003242492676,5,0.0,0.05000000074505806
TB-60/R0/seed_1,56,-0.7725002765655518,5,0.0,0.05000000074505806
TB-60/R0/seed_1,57,-0.790000319480896,5,0.0,0.10000000149011612
TB-60/R0/seed_1,58,-0.7525002360343933,5,0.0,0.10000000149011612
TB-60/R0/seed_1,59,-0.741000235080719,5,0.0,0.10000000149011612
TB-60/R0/seed_1,60,-0.7525002360343933,5,0.0,0.10000000149011612
TB-60/R0/seed_1,61,-0.7705003023147583,5,0.0,0.10000000149011612
TB-60/R0/seed_1,62,-0.7520002126693726,6,0.0,0.10000000149011612
TB-60/R0/seed_1,63,-0.7950003147125244,6,0.0,0.05000000074505806
TB-60/R0/seed_1,64,-0.7970002889633179,6,0.0,0.05000000074505806
TB-60/R0/seed_1,65,-0.7910003066062927,6,0.0,0.05000000074505806
TB-60/R0/seed_1,66,-0.8000003099441528,6,0.0,0.05000000074505806
TB-60/R0/seed_1,67,-0.7905003428459167,6,0.0,0.05000000074505806
TB-60/R0/seed_1,68,-0.7870003581047058,6,0.0,0.10000000149011612
TB-60/R0/seed_1,69,-0.8155002593994141,6,0.0,0.0
TB-60/R0/seed_1,70,-0.77450031042099,6,0.0,0.10000000149011612
TB-60/R0/seed_1,71,-0.7945002317428589,6,0.0,0.05000000074505806
TB-60/R0/seed_1,72,-0.8055002093315125,7,0.0,0.05000000074505806
TB-60/R0/seed_1,73,-0.7755002975463867,7,0.0,0.05000000074505806
TB-60/R0/seed_1,74,-0.7455003261566162,7,0.0,0.05000000074505806
TB-60/R0/seed_1,75,-0.8035002946853638,7,0.0,0.0
TB-60/R0/seed_1,76,-0.7975003123283386,7,0.0,0.05000000074505806
TB-60/R0/seed_1,77,-0.7490002512931824,7,0.0,0.10000000149011612
TB-60/R0/seed_1,78,-0.7580002546310425,7,0.0,0.05000000074505806
TB-60/R0/seed_1,79,-0.8120001554489136,7,0.0,0.0
