run_id,generation,fitness_mean,wall_ms_elapsed,learning_rate_mean,alive_mean
TB-30/B/seed_1,0,-0.6564999222755432,0,0.010000000707805157,0.25
TB-30/B/seed_1,1,-0.6875,0,0.010000000707805157,0.25
TB-30/B/seed_1,2,-0.7024999856948853,0,0.010000000707805157,0.20000000298023224
TB-30/B/seed_1,3,-0.6930000185966492,0,0.010000000707805157,0.25
TB-30/B/seed_1,4,-0.6975000500679016,0,0.010000000707805157,0.30000001192092896
TB-30/B/seed_1,5,-0.7275000810623169,0,0.010000000707805157,0.10000000149011612
TB-30/B/seed_1,6,-0.7250000238418579,0,0.010000000707805157,0.25
TB-30/B/seed_1,7,-0.6920000314712524,0,0.010000000707805157,0.25
TB-30/B/seed_1,8,-0.6950000524520874,0,0.010000000707805157,0.20000000298023224
TB-30/B/seed_1,9,-0.7225000262260437,1,0.010000000707805157,0.25
TB-30/B/seed_1,10,-0.6899999976158142,1,0.010000000707805157,0.25
TB-30/B/seed_1,11,-0.7225001454353333,1,0.010000000707805157,0.25
TB-30/B/seed_1,12,-0.7150000929832458,1,0.010000000707805157,0.10000000149011612
TB-30/B/seed_1,13,-0.7375000715255737,1,0.010000000707805157,0.15000000596046448
TB-30/B/seed_1,14,-0.7300000190734863,1,0.010000000707805157,0.20000000298023224
TB-30/B/seed_1,15,-0.7450000643730164,1,0.010000000707805157,0.10000000149011612
TB-30/B/seed_1,16,-0.7524999976158142,1,0.010000000707805157,0.05000000074505806
TB-30/B/seed_1,17,-0.7149999737739563,1,0.010000000707805157,0.30000001192092896
TB-30/B/seed_1,18,-0.7375000715255737,2,0.010000000707805157,0.15000000596046448
TB-30/B/seed_1,19,-0.5674999952316284,2,0.010000000707805157,0.3499999940395355
TB-30/B/seed_1,20,-0.6875,2,0.010000000707805157,0.25
TB-30/B/seed_1,21,-0.7559999823570251,2,0.010000000707805157,0.15000000596046448
TB-30/B/seed_1,22,-0.752500057220459,2,0.010000000707805157,0.05000000074505806
TB-30/B/seed_1,23,-0.7224999666213989,2,0.010000000707805157,0.25
TB-30/B/seed_1,24,-0.6799999475479126,2,0.010000000707805157,0.30000001192092896
TB-30/B/seed_1,25,-0.7124999761581421,2,0.010000000707805157,0.20000000298023224
TB-30/B/seed_1,26,-0.7150000333786011,2,0.010000000707805157,0.25
TB-30/B/seed_1,27,-0.752500057220459,2,0.010000000707805157,0.05000000074505806
TB-30/B/seed_1,28,-0.737500011920929,3,0.010000000707805157,0.15000000596046448
TB-30/B/seed_1,29,-0.60999995470047,3,0.010000000707805157,0.30000001192092896
TB-30/B/seed_1,30,-0.7300000786781311,3,0.010000000707805157,0.20000000298023224
TB-30/B/seed_1,31,-0.7124999761581421,3,0.010000000707805157,0.20000000298023224
TB-30/B/seed_1,32,-0.6774999499320984,3,0.010000000707805157,0.20000000298023224
TB-30/B/seed_1,33,-0.7199999690055847,3,0.010000000707805157,0.15000000596046448
TB-30/B/seed_1,34,-0.7224999666213989,3,0.010000000707805157,0.25
TB-30/B/seed_1,35,-0.7450000047683716,3,0.010000000707805157,0.10000000149011612
TB-30/B/seed_1,36,-0.7450000047683716,3,0.010000000707805157,0.10000000149011612
TB-30/B/seed_1,37,-0.7230000495910645,3,0.010000000707805157,0.20000000298023224
TB-30/B/seed_1,38,-0.7300000190734863,4,0.010000000707805157,0.20000000298023224
TB-30/B/seed_1,39,-0.737500011920929,4,0.010000000707805157,0.15000000596046448
